Source	Target	Reaction Name	Mass
12064_0	C(C(C(C(CCO)N)O)=O)=O	Strecker Degradation, CC	161.068807837
C(C(C(CO)O)N)(O)=O	12065_0	Strecker Degradation, CC	135.053157773
C(CO)(CC(C(C=O)=O)O)=O	12065_0	Strecker Degradation, CC	160.037173356
12065_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12065_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12065_0	C(C(C(CC(CO)N)O)=O)=O	Strecker Degradation, CC	161.068807837
C(C(C(CO)O)N)(O)=O	12066_0	Strecker Degradation, CC	135.053157773
C(C)(C(C(C(C=O)=O)O)O)=O	12066_0	Strecker Degradation, CC	160.037173356
12066_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12066_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12066_0	C(C(C(C(C(C)N)O)O)=O)=O	Strecker Degradation, CC	161.068807837
C(C(C(CO)O)N)(O)=O	12067_0	Strecker Degradation, CC	135.053157773
C(C(C(C=CCO)=O)O)=O	12067_0	Strecker Degradation, CC	144.042258736
12067_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12067_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12067_0	C(C(C(C=CCO)N)O)=O	Strecker Degradation, CC	145.073893217
C(C(C(CO)O)N)(O)=O	12068_0	Strecker Degradation, CC	135.053157773
C(C=CC(C(CO)O)=O)=O	12068_0	Strecker Degradation, CC	144.042258736
12068_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12068_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12068_0	C(C(C(CO)O)N)=CC=O	Strecker Degradation, CC	145.073893217
C(C(C(CO)O)N)(O)=O	12069_0	Strecker Degradation, CC	135.053157773
C(C(C(C(C=C)=O)O)O)=O	12069_0	Strecker Degradation, CC	144.042258736
12069_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12069_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12069_0	C(C(C(C(C=C)N)O)O)=O	Strecker Degradation, CC	145.073893217
C(C(C(CO)O)N)(O)=O	12070_0	Strecker Degradation, CC	135.053157773
C(C(C=CC(CO)=O)O)=O	12070_0	Strecker Degradation, CC	144.042258736
12070_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12070_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12070_0	C(C(C=CC(CO)N)O)=O	Strecker Degradation, CC	145.073893217
C(C(C(CO)O)N)(O)=O	12071_0	Strecker Degradation, CC	135.053157773
C(CO)(C(C(C(CO)O)NC)O)=O	12071_0	Strecker Degradation, CC	193.095022585
12071_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12071_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12071_0	CNC(C(C(CO)N)O)C(CO)O	Strecker Degradation, CC	194.126657066
C(C(C(CO)O)N)(O)=O	12072_0	Strecker Degradation, CC	135.053157773
C(CC(C(C(CO)NC)O)=O)=O	12072_0	Strecker Degradation, CC	175.084457901
12072_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12072_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12072_0	C(CC(C(C(CO)NC)O)N)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12073_0	Strecker Degradation, CC	135.053157773
C(C(C(CC(CO)NC)=O)O)=O	12073_0	Strecker Degradation, CC	175.084457901
12073_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12073_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12073_0	C(C(C(CC(CO)NC)N)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12074_0	Strecker Degradation, CC	135.053157773
C(CC(C=O)NC)(C(CO)O)=O	12074_0	Strecker Degradation, CC	175.084457901
12074_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12074_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12074_0	C(C(CC(C(CO)O)N)NC)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12075_0	Strecker Degradation, CC	135.053157773
C(CC(C=O)O)(C(CNC)O)=O	12075_0	Strecker Degradation, CC	175.084457901
12075_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12075_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12075_0	C(C(CC(C(CNC)O)N)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12076_0	Strecker Degradation, CC	135.053157773
C(C(C(C(CCO)=O)O)NC)=O	12076_0	Strecker Degradation, CC	175.084457901
12076_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12076_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12076_0	C(C(C(C(CCO)N)O)NC)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12077_0	Strecker Degradation, CC	135.053157773
C(C(C(C=O)O)O)(CCNC)=O	12077_0	Strecker Degradation, CC	175.084457901
12077_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12077_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12077_0	C(C(C(C(CCNC)N)O)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12078_0	Strecker Degradation, CC	135.053157773
C(C(C(CC(CO)=O)NC)O)=O	12078_0	Strecker Degradation, CC	175.084457901
12078_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12078_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12078_0	C(C(C(CC(CO)N)NC)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12079_0	Strecker Degradation, CC	135.053157773
C(C(C(C(C(C)=O)O)NC)O)=O	12079_0	Strecker Degradation, CC	175.084457901
12079_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12079_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12079_0	C(C(C(C(C(C)N)O)NC)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(CO)O)N)(O)=O	12080_0	Strecker Degradation, CC	135.053157773
C1(C(O)OC(C(CO)O)C1O)=O	12080_0	Strecker Degradation, CC	178.04773804
12080_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12080_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12080_0	C(C(C1C(C(C(O)O1)N)O)O)O	Strecker Degradation, CC	179.079372521
C(C(C(CO)O)N)(O)=O	12081_0	Strecker Degradation, CC	135.053157773
C1(C(O)OC(CO)C(C1O)O)=O	12081_0	Strecker Degradation, CC	178.04773804
12081_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12081_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12081_0	C(C1C(C(C(C(O)O1)N)O)O)O	Strecker Degradation, CC	179.079372521
C(C(C(CO)O)N)(O)=O	12082_0	Strecker Degradation, CC	135.053157773
C1(C(O)OCC(C(C1O)O)O)=O	12082_0	Strecker Degradation, CC	178.04773804
12082_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12082_0	C(C(CO)O)=O	Strecker Degradation, CC	90.031694052
12082_0	C1C(C(C(C(C(O)O1)N)O)O)O	Strecker Degradation, CC	179.079372521
C(C(C(C(C(CO)O)O)O)N)(O)=O	12083_0	Strecker Degradation, CC	195.074287141
C(CO)(C(C(C(CO)O)O)NC)=O	12083_0	Strecker Degradation, CC	193.095022585
12083_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12083_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12083_0	CNC(C(C(CO)O)O)C(CO)N	Strecker Degradation, CC	194.126657066
C(C(C(C(C(CO)O)O)O)N)(O)=O	12084_0	Strecker Degradation, CC	195.074287141
C(CC(C(C(CO)O)NC)=O)=O	12084_0	Strecker Degradation, CC	175.084457901
12084_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12084_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12084_0	C(CC(C(C(CO)O)NC)N)=O	Strecker Degradation, CC	176.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12085_0	Strecker Degradation, CC	195.074287141
C(C(C(CC(CO)O)=O)NC)=O	12085_0	Strecker Degradation, CC	175.084457901
12085_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12085_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12085_0	C(C(C(CC(CO)O)N)NC)=O	Strecker Degradation, CC	176.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12086_0	Strecker Degradation, CC	195.074287141
C(CC(C=O)O)(C(CO)NC)=O	12086_0	Strecker Degradation, CC	175.084457901
12086_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12086_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12086_0	C(C(CC(C(CO)NC)N)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12087_0	Strecker Degradation, CC	195.074287141
C(C(C(C=O)O)NC)(CCO)=O	12087_0	Strecker Degradation, CC	175.084457901
12087_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12087_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12087_0	C(C(C(C(CCO)N)NC)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12088_0	Strecker Degradation, CC	195.074287141
C(C(C(C(C(C)=O)NC)O)O)=O	12088_0	Strecker Degradation, CC	175.084457901
12088_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12088_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12088_0	C(C(C(C(C(C)N)NC)O)O)=O	Strecker Degradation, CC	176.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12089_0	Strecker Degradation, CC	195.074287141
C(CN)(CC(C(CO)O)O)=O	12089_0	Strecker Degradation, CC	163.084457901
12089_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12089_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12089_0	C(C(C(CC(CN)N)O)O)O	Strecker Degradation, CC	164.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12090_0	Strecker Degradation, CC	195.074287141
C(CN)(C(C(C(CO)O)O)O)=O	12090_0	Strecker Degradation, CC	179.079372521
12090_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12090_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12090_0	C(C(C(C(C(CN)N)O)O)O)O	Strecker Degradation, CC	180.111007002
C(C(C(C(C(CO)O)O)O)N)(O)=O	12091_0	Strecker Degradation, CC	195.074287141
C(CCO)(CC(C=O)=O)=O	12091_0	Strecker Degradation, CC	144.042258736
12091_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12091_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12091_0	C(C(CC(CCO)N)=O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12092_0	Strecker Degradation, CC	195.074287141
C(CO)(CCC(C=O)=O)=O	12092_0	Strecker Degradation, CC	144.042258736
12092_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12092_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12092_0	C(C(CCC(CO)N)=O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12093_0	Strecker Degradation, CC	195.074287141
C(C)(C(CC(C=O)=O)O)=O	12093_0	Strecker Degradation, CC	144.042258736
12093_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12093_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12093_0	C(C(CC(C(C)N)O)=O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12094_0	Strecker Degradation, CC	195.074287141
C(CC(CC(CO)=O)=O)=O	12094_0	Strecker Degradation, CC	144.042258736
12094_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12094_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12094_0	C(CC(CC(CO)=O)N)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12095_0	Strecker Degradation, CC	195.074287141
C(CC(CC(CO)=O)=O)=O	12095_0	Strecker Degradation, CC	144.042258736
12095_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12095_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12095_0	C(CC(CC(CO)N)=O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12096_0	Strecker Degradation, CC	195.074287141
C(CC(C(C(C)=O)O)=O)=O	12096_0	Strecker Degradation, CC	144.042258736
12096_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12096_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12096_0	C(CC(C(C(C)=O)O)N)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12097_0	Strecker Degradation, CC	195.074287141
C(CC(C(C(C)=O)O)=O)=O	12097_0	Strecker Degradation, CC	144.042258736
12097_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12097_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12097_0	C(CC(C(C(C)N)O)=O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12098_0	Strecker Degradation, CC	195.074287141
C(CC(C(CC=O)O)=O)=O	12098_0	Strecker Degradation, CC	144.042258736
12098_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12098_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12098_0	C(CC(C(CC=O)N)O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12099_0	Strecker Degradation, CC	195.074287141
C(C(C=O)O)(CC(C)=O)=O	12099_0	Strecker Degradation, CC	144.042258736
12099_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12099_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12099_0	C(C(C(CC(C)=O)N)O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12100_0	Strecker Degradation, CC	195.074287141
C(C(C=O)O)(CC(C)=O)=O	12100_0	Strecker Degradation, CC	144.042258736
12100_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12100_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12100_0	C(C(C(CC(C)N)=O)O)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12101_0	Strecker Degradation, CC	195.074287141
C(C(C(CCC=O)=O)O)=O	12101_0	Strecker Degradation, CC	144.042258736
12101_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12101_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12101_0	C(CCC(C(C=O)O)N)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12102_0	Strecker Degradation, CC	195.074287141
C(CC(CC(C=O)O)=O)=O	12102_0	Strecker Degradation, CC	144.042258736
12102_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12102_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12102_0	C(CC(CC(C=O)O)N)=O	Strecker Degradation, CC	145.073893217
C(C(C(C(C(CO)O)O)O)N)(O)=O	12103_0	Strecker Degradation, CC	195.074287141
C1(COC(C(CO)O)C1O)=O	12103_0	Strecker Degradation, CC	162.05282342
12103_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12103_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12103_0	C1C(C(C(C(CO)O)O1)O)N	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12104_0	Strecker Degradation, CC	195.074287141
C1(C(O)OC(C(CO)O)C1)=O	12104_0	Strecker Degradation, CC	162.05282342
12104_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12104_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12104_0	C(C(C1CC(C(O)O1)N)O)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12105_0	Strecker Degradation, CC	195.074287141
C1(C(C(CO)O)OC(C1)O)=O	12105_0	Strecker Degradation, CC	162.05282342
12105_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12105_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12105_0	C(C(C1C(CC(O)O1)N)O)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12106_0	Strecker Degradation, CC	195.074287141
C(C)(C1C(C(C(O1)O)O)O)=O	12106_0	Strecker Degradation, CC	162.05282342
12106_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12106_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12106_0	CC(C1C(C(C(O)O1)O)O)N	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12107_0	Strecker Degradation, CC	195.074287141
C1(COC(CO)C(C1O)O)=O	12107_0	Strecker Degradation, CC	162.05282342
12107_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12107_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12107_0	C1C(C(C(C(CO)O1)O)O)N	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12108_0	Strecker Degradation, CC	195.074287141
C1(C(O)OC(CO)C(C1)O)=O	12108_0	Strecker Degradation, CC	162.05282342
12108_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12108_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12108_0	C(C1C(CC(C(O)O1)N)O)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12109_0	Strecker Degradation, CC	195.074287141
C1(C(C(CO)OC(C1)O)O)=O	12109_0	Strecker Degradation, CC	162.05282342
12109_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12109_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12109_0	C(C1C(C(CC(O)O1)N)O)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12110_0	Strecker Degradation, CC	195.074287141
C1(C(C(O)OC(CO)C1)O)=O	12110_0	Strecker Degradation, CC	162.05282342
12110_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12110_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12110_0	C(C1CC(C(C(O)O1)O)N)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12111_0	Strecker Degradation, CC	195.074287141
C1(C(CO)OC(C(C1)O)O)=O	12111_0	Strecker Degradation, CC	162.05282342
12111_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12111_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12111_0	C(C1C(CC(C(O)O1)O)N)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12112_0	Strecker Degradation, CC	195.074287141
C1(COCC(C(C1O)O)O)=O	12112_0	Strecker Degradation, CC	162.05282342
12112_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12112_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12112_0	C1C(C(C(C(CO1)N)O)O)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12113_0	Strecker Degradation, CC	195.074287141
C1(C(O)OCC(C(C1)O)O)=O	12113_0	Strecker Degradation, CC	162.05282342
12113_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12113_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12113_0	C1C(C(CC(C(O)O1)N)O)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12114_0	Strecker Degradation, CC	195.074287141
C1(C(C(COC(C1)O)O)O)=O	12114_0	Strecker Degradation, CC	162.05282342
12114_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12114_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12114_0	C1C(C(C(CC(O)O1)N)O)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12115_0	Strecker Degradation, CC	195.074287141
C1(C(C(O)OCC(C1)O)O)=O	12115_0	Strecker Degradation, CC	162.05282342
12115_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12115_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12115_0	C1C(CC(C(C(O)O1)O)N)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12116_0	Strecker Degradation, CC	195.074287141
C1(C(COC(C(C1)O)O)O)=O	12116_0	Strecker Degradation, CC	162.05282342
12116_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12116_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12116_0	C1C(C(CC(C(O)O1)O)N)O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12117_0	Strecker Degradation, CC	195.074287141
C1(C(C(C(O)OCC1)O)O)=O	12117_0	Strecker Degradation, CC	162.05282342
12117_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12117_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12117_0	C1CC(C(C(C(O)O1)O)O)N	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12118_0	Strecker Degradation, CC	195.074287141
C1(COC(C(C(C1)O)O)O)=O	12118_0	Strecker Degradation, CC	162.05282342
12118_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12118_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12118_0	C1C(CC(C(C(O)O1)O)O)N	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12119_0	Strecker Degradation, CC	195.074287141
C(C(C(CO)O)O)(CCN)=O	12119_0	Strecker Degradation, CC	163.084457901
12119_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12119_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12119_0	C(C(C(C(CCN)N)O)O)O	Strecker Degradation, CC	164.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12120_0	Strecker Degradation, CC	195.074287141
C(C(CN)O)(CC(CO)O)=O	12120_0	Strecker Degradation, CC	163.084457901
12120_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12120_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12120_0	C(C(CC(C(CN)O)N)O)O	Strecker Degradation, CC	164.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12121_0	Strecker Degradation, CC	195.074287141
C(C(CO)O)(CC(CN)O)=O	12121_0	Strecker Degradation, CC	163.084457901
12121_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12121_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12121_0	C(C(C(CC(CN)O)N)O)O	Strecker Degradation, CC	164.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12122_0	Strecker Degradation, CC	195.074287141
C(C(C(CN)O)O)(CCO)=O	12122_0	Strecker Degradation, CC	163.084457901
12122_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12122_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12122_0	C(CC(C(C(CN)O)O)N)O	Strecker Degradation, CC	164.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12123_0	Strecker Degradation, CC	195.074287141
C(CO)(CC(C(CN)O)O)=O	12123_0	Strecker Degradation, CC	163.084457901
12123_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12123_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12123_0	C(C(CC(C(CN)O)O)N)O	Strecker Degradation, CC	164.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12124_0	Strecker Degradation, CC	195.074287141
C(C)(C(C(C(CN)O)O)O)=O	12124_0	Strecker Degradation, CC	163.084457901
12124_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12124_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12124_0	CC(C(C(C(CN)O)O)O)N	Strecker Degradation, CC	164.116092382
C(C(C(C(C(CO)O)O)O)N)(O)=O	12125_0	Strecker Degradation, CC	195.074287141
C(CC(C(O)=O)O)(CCO)=O	12125_0	Strecker Degradation, CC	162.05282342
12125_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12125_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12125_0	C(C(CC(CCO)N)O)(O)=O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12126_0	Strecker Degradation, CC	195.074287141
C(C(CCC(CO)=O)O)(O)=O	12126_0	Strecker Degradation, CC	162.05282342
12126_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12126_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12126_0	C(C(CCC(CO)N)O)(O)=O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12127_0	Strecker Degradation, CC	195.074287141
C(C(CC(C(C)=O)O)O)(O)=O	12127_0	Strecker Degradation, CC	162.05282342
12127_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12127_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12127_0	C(C(CC(C(C)N)O)O)(O)=O	Strecker Degradation, CC	163.084457901
C(C(C(C(C(CO)O)O)O)N)(O)=O	12128_0	Strecker Degradation, CC	195.074287141
C(C(CO)O)(CC(C=O)=O)=O	12128_0	Strecker Degradation, CC	160.037173356
12128_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12128_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12128_0	C(C(CC(C(CO)O)N)=O)=O	Strecker Degradation, CC	161.068807837
C(C(C(C(C(CO)O)O)O)N)(O)=O	12129_0	Strecker Degradation, CC	195.074287141
C(CCO)(C(C(C=O)=O)O)=O	12129_0	Strecker Degradation, CC	160.037173356
12129_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12129_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12129_0	C(C(C(C(CCO)N)O)=O)=O	Strecker Degradation, CC	161.068807837
C(C(C(C(C(CO)O)O)O)N)(O)=O	12130_0	Strecker Degradation, CC	195.074287141
C(CO)(CC(C(C=O)=O)O)=O	12130_0	Strecker Degradation, CC	160.037173356
12130_0	C(=O)=O	Strecker Degradation, CC	43.98982924
12130_0	C(C(C(C(CO)O)O)O)=O	Strecker Degradation, CC	150.05282342
12130_0	C(C(C(CC(CO)N)O)=O)=O	Strecker Degradation, CC	161.068807837
C(C(C(C(C(CO)O)O)O)N)(O)=O	12131_0	Strecker Degradation, CC	195.074287141
C(C)(C(C(C(C=O)=O)O)O)=O	12131_0	Strecker Degradation, CC	160.037173356
