Source	Target	R or P	Reaction Name	Mass
19516_0	C(CC(CO)(CC=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	146.0579088
19516_0	C(CC1(COC(C1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	146.0579088
19518_0	C(CC(C(C=O)O)O)(C(C=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	190.04773804
19518_0	C(C(C1(CC(C(C=O)O1)O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	190.04773804
19520_0	C(C(C(CC(CO)(C)O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19520_0	C(C(C1(CC(CO1)(C)O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19522_0	C(C(C(C)(CC(CO)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19522_0	C(C1C(C)(CC(CO)(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19524_0	C(C)(C(C(C(C(C)=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19524_0	C(C)(C1C(C(C(C)(O1)O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19526_0	C(C(C(C)(C(C(C)=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19526_0	C(C1C(C)(C(C(C)(O1)O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19528_0	C(C(C(C)(C(C(C)=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19528_0	C(C)(C1C(C)(C(C(O1)O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19529_0	C(CC(C(C(C)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	146.0579088
19529_0	C(C)(C1C(CC(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	146.0579088
19531_0	C(CC(C)(C(C=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	146.0579088
19531_0	C(C1C(C)(CC(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	146.0579088
19533_0	C(C(C(C(CO)=O)C(C=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	190.04773804
19533_0	C(CO)(C1C(C(OC1C=O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	190.04773804
19535_0	C(C(C(C(C=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	160.037173356
19535_0	C1(C(OC(C=O)C1CO)O)=O	1	Hemiacetal Formation for 5 membered rings	160.037173356
19537_0	C(C(C(C(C=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	160.037173356
19537_0	C(C(C1COC(C1O)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	160.037173356
19538_0	C(C(C(C(C=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	160.037173356
19538_0	C1(C(O)OCC1C(C=O)O)=O	1	Hemiacetal Formation for 5 membered rings	160.037173356
19539_0	C(CO)(C(CO)C(C=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	162.05282342
19539_0	C(CO)(C1COC(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	162.05282342
19541_0	C(C(C(C=O)C(C=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	160.037173356
19541_0	C(C1C(C(OC1C=O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	160.037173356
19543_0	C(C(CO)O)(CC(C(C=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19543_0	C(C1C(CC(C(CO)O)(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19545_0	C(C(CO)O)(CC(CO)(C)O)=O	-1	Hemiacetal Formation for 5 membered rings	178.084123548
19545_0	C1C(C)(CC(C(CO)O)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	178.084123548
19547_0	C(CO)(CC(C)(C(CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	178.084123548
19547_0	CC1(CC(CO)(O)OC1CO)O	1	Hemiacetal Formation for 5 membered rings	178.084123548
19549_0	C(C)(C(C(C)(C(CO)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	178.084123548
19549_0	CC1(C(C(C)(C(CO)O1)O)O)O	1	Hemiacetal Formation for 5 membered rings	178.084123548
19551_0	C(CC(C)(C(CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	148.073558864
19551_0	CC1(CC(O)OC1CO)O	1	Hemiacetal Formation for 5 membered rings	148.073558864
19553_0	C(CO)(C(C(C)O)C(C=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19553_0	C(CO)(C1C(C)OC(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19555_0	C(CC(C(CC(CO)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19555_0	C(CO)(CC1C(CC(O)O1)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19557_0	C(CC(C(CC(CO)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19557_0	C(CC1C(CC(CO)(O)O1)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19559_0	C(CC(CO)(CC(C=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19559_0	C(C(CC1(COC(C1)O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19561_0	C(CC(CO)(CC(C=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19561_0	C(CC1(CO)CC(C(O)O1)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19562_0	C(C(C(CO)CO)=O)=O	-1	Hemiacetal Formation for 5 membered rings	132.042258736
19562_0	C1(C(O)OCC1CO)=O	1	Hemiacetal Formation for 5 membered rings	132.042258736
19564_0	C(C(CO)C(C=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	132.042258736
19564_0	C(C1COC(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	132.042258736
19566_0	C(C(CO)C(C(C(CO)O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19566_0	C(C1COC(C1O)(C(CO)O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19568_0	C(C(C(CO)O)=O)(CC(CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19568_0	C1(C(CC(CO)O)(O)OCC1O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19570_0	C(C(C(CO)O)=O)(CC(CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19570_0	C1(C(C(CO)O)(O)OC(CO)C1)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19571_0	C(C(C(CO)O)=O)(CC(CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19571_0	C(C1(CC(CO1)O)O)(C(CO)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19573_0	C(C(CO)=O)(C(CO)C(CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19573_0	C1(C(CO)(O)OCC1C(CO)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19574_0	C(C(CO)=O)(C(CO)C(CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19574_0	C1(C(CO)(O)OC(CO)C1CO)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19576_0	C(C(CO)=O)(C(CO)C(CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19576_0	C(CO)(C1(C(CO)C(CO1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19577_0	C(C(CO)O)(CC(C(CO)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19577_0	C1(C(CO)OC(C(CO)O)(C1)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19578_0	C(C(CO)O)(C(C(CO)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19578_0	C1(COC(C(CO)O)(C1CO)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19579_0	C(C(CO)O)(C(C(CO)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19579_0	C1(C(CO)OC(CO)(C1CO)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19581_0	C(C(CC(C(C(CO)O)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19581_0	C(C1CC(C(C(CO)O)(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19582_0	C(C(CC(C(C(CO)O)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19582_0	C(C1CC(C(O1)O)O)(C(CO)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19583_0	C(CCO)(C(C(C(CO)O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19583_0	C1(C(CO)OC(CCO)(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19585_0	C(C(CO)CO)(C(C(CO)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19585_0	C1(COC(C(CO)CO)(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19587_0	C(CO)(C(CO)C(C(CO)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19587_0	C(CO)(C1COC(CO)(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19588_0	C(CC(C(C(C(CO)O)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19588_0	C(C1C(CC(O1)O)O)(C(CO)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19590_0	C(C(CO)C(C(C(CO)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19590_0	C(CO)(C1C(C(C(O1)O)CO)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19591_0	C(C(C(CO)O)O)(C(CO)CO)=O	-1	Hemiacetal Formation for 5 membered rings	194.079038168
19591_0	C1C(C(C(C(CO)CO)(O)O1)O)O	1	Hemiacetal Formation for 5 membered rings	194.079038168
19593_0	C(C(CO)O)(C(CO)C(CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	194.079038168
19593_0	C1C(C(CO)C(C(CO)O)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	194.079038168
19595_0	C(C(CO)C(C(C(CO)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	194.079038168
19595_0	C(C(C1C(C(C(O)O1)CO)O)O)O	1	Hemiacetal Formation for 5 membered rings	194.079038168
19597_0	C(CCO)(C(C(C=O)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19597_0	C(CCO)(C1C(C(O)OC1)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19599_0	C(CC(C(C=O)=O)CO)(CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19599_0	C(CC1C(C(O)OC1)=O)(CO)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19601_0	C(CC(C(C=O)=O)CO)(CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19601_0	C(C(C1COC(C1)(CO)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19603_0	C(CO)(C(CO)CC(C=O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19603_0	C(C1(CC(C(CO)=O)CO1)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19604_0	C(CC(C(C(C=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19604_0	C(CC(C1C(C(O)OC1)=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19605_0	C(CC(C(C(C=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19605_0	C(CC1C(C(C(O)O1)=O)CO)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19606_0	C(C(CO)C(CC(C=O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19606_0	C(C(CO)C1CC(C(O)O1)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19608_0	C(C(C(C(CCO)=O)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19608_0	C(C1C(C(CCO)(O)OC1)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19609_0	C(C(C(C(CCO)=O)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19609_0	C(C(CO)C1(C(CCO1)=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19610_0	C(CC(C(C(CO)CO)=O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19610_0	C(CC1(C(C(CO)CO1)=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19611_0	C(C(C(CC(CO)=O)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19611_0	C(C(CO)C1(CC(CO1)=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19612_0	C(CC=O)(C(C(CO)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19612_0	C(CC1(C(C(CO1)=O)CO)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19613_0	C(CC(CC(C(CO)O)=O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19613_0	C(CC1(CC(C(CO)O1)=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19614_0	C(C(C(C(C(C)=O)O)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19614_0	C1(C(CO)C(OC1C(C)=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19615_0	C(CC(C(C(CCO)=O)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19615_0	C(CCO)(C1C(CC(O1)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19616_0	C(CC(C(C(C=O)CO)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19616_0	C(CC1C(C(CO)C(O1)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19617_0	C(C(CO)C(C(CC=O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19617_0	C(C(CO)C1C(CC(O1)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19619_0	C(C(CO)C(C(CC=O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19619_0	C(C1COC(C1O)(CC=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19620_0	C(C(C=O)O)(C(C(C)=O)CO)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19620_0	C(C1C(C(CO)C(C)(O1)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19622_0	C(C(C=O)O)(CC(CCO)=O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19622_0	C(C1C(CC(CCO)(O1)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19624_0	C(C(CO)CC=O)(C(C=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19624_0	C(C(C(C1COC(C1)O)=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19626_0	C(C(CO)CC(C(C=O)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19626_0	C(C1COC(C1)(C(C=O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19627_0	C(C(C(C(C(C)=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19627_0	C1(C(C)(OC(C=O)C1CO)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19629_0	C(C(C(C(C(C)=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19629_0	C(C(C)=O)(C1COC(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19631_0	C(C(C(C(C(C)=O)=O)CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19631_0	C1(C(C)(O)OCC1C(C=O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19633_0	C(C(CC(C(CCO)=O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19633_0	C1(CC(C=O)OC1(CCO)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19635_0	C(C(CC(C(CCO)=O)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19635_0	C(C(CC1(C(CCO1)=O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19637_0	C(C(CO)C(C=O)O)(CC=O)=O	-1	Hemiacetal Formation for 5 membered rings	174.05282342
19637_0	C(CC(C1COC(C1O)O)=O)=O	1	Hemiacetal Formation for 5 membered rings	174.05282342
19639_0	C1(C(CO)OC(C(CO)O)C1O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19639_0	C(C1C2C(C(C(CO)O2)(O)O1)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19641_0	C1(C(O)OC(C(CO)O)C1CO)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19641_0	C1(C2(C(CO)C(C(CO)O2)O1)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19643_0	C1(C(C(CO)O)OC(C1CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19643_0	C1C(C2C(C(C(O)O2)CO)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19645_0	C(C1C(C(C(O1)O)O)O)(CCO)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19645_0	C1(C2C(C(C(CCO)(O)O2)O1)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19647_0	C(C(CO)C1C(C(C(O)O1)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19647_0	C1(C(C2C(C(C(O)O2)CO)O1)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19649_0	C1(C(C(CO)OC(C1CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19649_0	C1C2C(C(C(C(O)O2)CO)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19651_0	C1(C(C(O)OC(CO)C1CO)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19651_0	C1C2C(CO)C(C(C(O)O2)O)(O)O1	1	Hemiacetal Formation for 5 membered rings	192.063388104
19653_0	C1(C(CO)OCC(C(C1O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19653_0	C1C2C(C(C(C(CO)O1)(O)O2)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19655_0	C1(C(O)OCC(C(C1CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19655_0	C1C2C(C(CO)C(C(O)O1)(O)O2)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19657_0	C1(C(COC(C(C1CO)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19657_0	C12C(C(CO)C(C(CO1)O)(O)O2)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19659_0	C1(C(C(C(O)OCC1CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19659_0	C1C(CO)C2(C(C(C(O1)O2)O)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19661_0	C1(COC(C(C(C1CO)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19661_0	C1C2(C(CO)C(C(C(O)O1)O2)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19663_0	C1(C(CO)OC(C(C(C1)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19663_0	C1(C2C(CC(C(CO)O1)(O)O2)O)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19664_0	C(C(CO)C1(C(C(CO1)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19664_0	C1C(C2C(C(C(O)O2)CO)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19666_0	C(C(C(C(C(C=O)=O)CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	190.04773804
19666_0	C(C(C1C(C(C(O)O1)=O)CO)O)=O	1	Hemiacetal Formation for 5 membered rings	190.04773804
19667_0	C(C(C(C(C(C=O)=O)CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	190.04773804
19667_0	C(C(C(C1C(C(O)OC1)=O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	190.04773804
19669_0	C(C(C(C(C(C=O)=O)CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	190.04773804
19669_0	C(C1C(C(CO)C(C=O)(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	190.04773804
19671_0	C(C(C(CO)C(C)(CO)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19671_0	C1(C(O)OC(CO)(C)C1CO)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19672_0	C(C(C(CO)C(C)(CO)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19672_0	C1(C(O)OCC1C(CO)(C)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19674_0	C(C(C(CO)C(C)(CO)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19674_0	C(C1(C(CO)C(CO1)(C)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19675_0	C(C(CCO)(CC(CO)=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19675_0	C(CO)(CC1(C(O)OCC1)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19676_0	C(C(CCO)(C(C(C)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19676_0	C(C)(C(C1(C(O)OCC1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19678_0	C(C(C(CO)C(C)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	146.0579088
19678_0	C1(C(O)OC(C)C1CO)=O	1	Hemiacetal Formation for 5 membered rings	146.0579088
19679_0	C(C(C(CO)C(C)O)=O)=O	-1	Hemiacetal Formation for 5 membered rings	146.0579088
19679_0	C1(C(O)OCC1C(C)O)=O	1	Hemiacetal Formation for 5 membered rings	146.0579088
19680_0	C(C(CCO)(CC=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	146.0579088
19680_0	C(CC1(C(O)OCC1)O)=O	1	Hemiacetal Formation for 5 membered rings	146.0579088
19681_0	C(C(C(C(C=O)O)O)O)(CCO)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19681_0	C(C1C(C(C(O1)O)O)O)(CCO)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19683_0	C(C(C(C(C=O)O)O)O)(CCO)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19683_0	C(C1C(C(C(CCO)(O1)O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19685_0	C(C(C(C(C(CO)=O)CO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19685_0	C(C1C(C(CO)C(CO)(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
19687_0	C(C(C(CO)(C)O)O)(CCO)=O	-1	Hemiacetal Formation for 5 membered rings	178.084123548
19687_0	C1C(C)(C(C(CCO)(O)O1)O)O	1	Hemiacetal Formation for 5 membered rings	178.084123548
19689_0	C(CO)(C(CO)C(CO)(C)O)=O	-1	Hemiacetal Formation for 5 membered rings	178.084123548
19689_0	C1C(C)(C(CO)C(CO)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	178.084123548
19691_0	C(CO)(CC(CO)(CCO)O)=O	-1	Hemiacetal Formation for 5 membered rings	178.084123548
19691_0	C1C(CCO)(CC(CO)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	178.084123548
19693_0	C(C)(C(C(CO)(CCO)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	178.084123548
19693_0	CC1(C(C(CO1)(CCO)O)O)O	1	Hemiacetal Formation for 5 membered rings	178.084123548
19695_0	C(CC(CO)(CCO)O)=O	-1	Hemiacetal Formation for 5 membered rings	148.073558864
19695_0	C1C(CC(O)O1)(CCO)O	1	Hemiacetal Formation for 5 membered rings	148.073558864
19697_0	C(CC(C(C(C(C)=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19697_0	C(C)(C(C1C(CC(O)O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19699_0	C(CC(C(C(C(C)=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19699_0	C(CC1C(C(C(C)(O)O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19701_0	C(CC(C)(C(C(C=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19701_0	C(C(C1C(C)(CC(O)O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19703_0	C(CC(C)(C(C(C=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19703_0	C(CC1(C)C(C(C(O)O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19705_0	C(C(C(C(C=O)C(C=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	190.04773804
19705_0	C(C(C1C(OC(C=O)C1O)O)O)=O	1	Hemiacetal Formation for 5 membered rings	190.04773804
19707_0	C(C(C(C(C=O)C(C=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	190.04773804
19707_0	C(C1C(C(C=O)O)OC(C1O)O)=O	1	Hemiacetal Formation for 5 membered rings	190.04773804
19709_0	C(CC(C(C=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	132.042258736
19709_0	C(C1C(CC(O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	132.042258736
19711_0	C(CO)(CC(CO)(C)O)=O	-1	Hemiacetal Formation for 5 membered rings	148.073558864
19711_0	C1C(C)(CC(CO)(O)O1)O	1	Hemiacetal Formation for 5 membered rings	148.073558864
19713_0	C(C)(C(C(CO)(C)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	148.073558864
19713_0	C1C(C)(C(C(C)(O)O1)O)O	1	Hemiacetal Formation for 5 membered rings	148.073558864
19715_0	C(C(CC(CC(CO)=O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19715_0	C(CO)(CC1CC(C(O)O1)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19717_0	C(C(CC(C(C(C)=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19717_0	C(C)(C(C1CC(C(O)O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19719_0	C(C(C(CO)(C)O)C(C=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19719_0	C(C(C1C(O)OCC1(C)O)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19721_0	C(C(C(CO)(C)O)C(C=O)O)=O	-1	Hemiacetal Formation for 5 membered rings	176.068473484
19721_0	C(C1C(C(O)OC1(C)CO)O)=O	1	Hemiacetal Formation for 5 membered rings	176.068473484
19723_0	C(C(C(C(CC(CO)=O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings	192.063388104
19723_0	C(CO)(CC1C(C(C(O)O1)O)O)=O	1	Hemiacetal Formation for 5 membered rings	192.063388104
