Source	Target	Reaction Name	Mass
20300_0	C(C)(C1(C(O)OCC1O)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C(C)=O)(C(CO)O)O)=O	20301_0	Hemiacetal Formation for 5 membered rings	162.05282342
20301_0	C(C1(C(C)(O)OCC1O)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C)(C(CO)(C(CO)O)O)=O	20303_0	Hemiacetal Formation for 5 membered rings	164.068473484
20303_0	C1C(C(CO)(C(C)(O)O1)O)O	Hemiacetal Formation for 5 membered rings	164.068473484
C(C(C(CO)O)(C(C(C)=O)O)O)=O	20305_0	Hemiacetal Formation for 5 membered rings	192.063388104
20305_0	C(C)(C(C1(C(O)OCC1O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)O)(C(C(C)=O)O)O)=O	20307_0	Hemiacetal Formation for 5 membered rings	192.063388104
20307_0	C(C1(C(CO)OC(C)(C1O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C)(C(C(CO)O)(C(C=O)O)O)=O	20309_0	Hemiacetal Formation for 5 membered rings	192.063388104
20309_0	C(C(C1(C(C)(O)OCC1O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C)(C(C(CO)O)(C(C=O)O)O)=O	20311_0	Hemiacetal Formation for 5 membered rings	192.063388104
20311_0	C(C)(C1(C(CO)OC(C1O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C=O)(C(CO)O)O)=O	20313_0	Hemiacetal Formation for 5 membered rings	148.037173356
20313_0	C(C1(C(O)OCC1O)O)=O	Hemiacetal Formation for 5 membered rings	148.037173356
C(C(C(CO)O)(C(C=O)O)O)=O	20315_0	Hemiacetal Formation for 5 membered rings	178.04773804
20315_0	C(C(C1(C(O)OCC1O)O)O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C(C(CO)O)(C(C=O)O)O)=O	20317_0	Hemiacetal Formation for 5 membered rings	178.04773804
20317_0	C(C1(C(CO)OC(C1O)O)O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C(CO)(C(CO)(C(CO)O)O)=O	20319_0	Hemiacetal Formation for 5 membered rings	180.063388104
20319_0	C1C(C(CO)(C(CO)(O)O1)O)O	Hemiacetal Formation for 5 membered rings	180.063388104
C(C(C(CO)O)(C(C=O)(C)O)O)=O	20321_0	Hemiacetal Formation for 5 membered rings	192.063388104
20321_0	C(C1(C(CO)OC(C1(C)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)O)(C(C=O)(C)O)O)=O	20323_0	Hemiacetal Formation for 5 membered rings	192.063388104
20323_0	C(C(C)(C1(C(O)OCC1O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)O)(C(CO)(C)O)O)=O	20325_0	Hemiacetal Formation for 5 membered rings	194.079038168
20325_0	CC(CO)(C1(C(O)OCC1O)O)O	Hemiacetal Formation for 5 membered rings	194.079038168
C(C(C(CO)O)(C(CO)(C)O)O)=O	20327_0	Hemiacetal Formation for 5 membered rings	194.079038168
20327_0	C1C(C)(C(C(O)O1)(C(CO)O)O)O	Hemiacetal Formation for 5 membered rings	194.079038168
C(C(C(CO)O)(C(C)O)O)=O	20329_0	Hemiacetal Formation for 5 membered rings	164.068473484
20329_0	C1C(C(C(O)O1)(C(C)O)O)O	Hemiacetal Formation for 5 membered rings	164.068473484
C(CC(C(CO)(C(CO)O)O)=O)=O	20330_0	Hemiacetal Formation for 5 membered rings	192.063388104
20330_0	C1(CC(OC1(CO)C(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(CC(C(CO)(C(CO)O)O)=O)=O	20332_0	Hemiacetal Formation for 5 membered rings	192.063388104
20332_0	C(CC1(C(CO)(C(CO1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CC(CO)O)=O)(CO)O)=O	20333_0	Hemiacetal Formation for 5 membered rings	192.063388104
20333_0	C(C(CO)(C1(CC(CO1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(C(C=O)O)O)(CCO)=O	20335_0	Hemiacetal Formation for 5 membered rings	192.063388104
20335_0	C(CCO)(C1(COC(C1O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C1(C(C(C(C1)O)O)O)O)=O	20337_0	Hemiacetal Formation for 5 membered rings	162.05282342
20337_0	C1(C2(CC(C(C2O)O1)O)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1(C(C(C(C1)O)O)O)O)=O	20337_1	Hemiacetal Formation for 6 membered rings	162.05282342
20337_1	C1(C2(CC(C(C2O)O1)O)O)O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C1(C(C(C(C1)O)O)O)O)=O	20339_0	Hemiacetal Formation for 5 membered rings	162.05282342
20339_0	C1(C2(CC(C(C2O)O)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1(C(C(C(C1)O)O)O)O)=O	20339_1	Hemiacetal Formation for 6 membered rings	162.05282342
20339_1	C1(C2(CC(C(C2O)O)O1)O)O	Hemiacetal Formation for 6 membered rings	162.05282342
C(C(C(CO)(CO)O)(CC=O)O)=O	20341_0	Hemiacetal Formation for 5 membered rings	192.063388104
20341_0	C(CC1(C(O)OCC1(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)(CO)O)(CC=O)O)=O	20343_0	Hemiacetal Formation for 5 membered rings	192.063388104
20343_0	C(C1(CC(O)OC1(CO)CO)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(C(CO)O)O)(CC=O)O)=O	20345_0	Hemiacetal Formation for 5 membered rings	192.063388104
20345_0	C(CC1(C(O)OC(CO)C1O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(C(CO)O)O)(CC=O)O)=O	20347_0	Hemiacetal Formation for 5 membered rings	192.063388104
20347_0	C(C1(CC(O)OC1C(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(CC(C=O)(C(C(C)=O)O)O)=O	20349_0	Hemiacetal Formation for 5 membered rings	174.05282342
20349_0	C(C1(CC(OC1C(C)=O)O)O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(CC(C=O)(C(C=O)(C)O)O)=O	20351_0	Hemiacetal Formation for 5 membered rings	174.05282342
20351_0	C(C1(CC(OC1(C=O)C)O)O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(C(C)(C(C(O)=O)O)O)=O	20353_0	Hemiacetal Formation for 5 membered rings	148.037173356
20353_0	C1(C(C(C)(C(O)O1)O)O)=O	Hemiacetal Formation for 5 membered rings	148.037173356
C(CC(CO)(C(C(O)=O)O)O)=O	20354_0	Hemiacetal Formation for 5 membered rings	178.04773804
20354_0	C(C(C1(COC(C1)O)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C(CC(CO)(C(C(O)=O)O)O)=O	20356_0	Hemiacetal Formation for 5 membered rings	178.04773804
20356_0	C(C1C(CO)(CC(O1)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C(C(C)(C(C=O)O)O)O)(O)=O	20358_0	Hemiacetal Formation for 5 membered rings	178.04773804
20358_0	C(C1C(C)(C(C(O1)O)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C(C(C=O)(CC(CO)=O)O)O)=O	20360_0	Hemiacetal Formation for 5 membered rings	190.04773804
20360_0	C(C1(CC(CO)(OC1C=O)O)O)=O	Hemiacetal Formation for 5 membered rings	190.04773804
C(CC(C=O)(C(C=O)O)O)=O	20362_0	Hemiacetal Formation for 5 membered rings	160.037173356
20362_0	C(C1(CC(OC1C=O)O)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(C(CO)(CC(CO)=O)O)=O	20364_0	Hemiacetal Formation for 5 membered rings	162.05282342
20364_0	C(C1(COC(CO)(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C(C)O)(CC(CO)=O)O)=O	20366_0	Hemiacetal Formation for 5 membered rings	176.068473484
20366_0	C(C1(C(C)OC(CO)(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(CO)(CC=O)O)=O	20368_0	Hemiacetal Formation for 5 membered rings	132.042258736
20368_0	C(C1(COC(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	132.042258736
C(C(CO)(CC=O)O)(C(CO)O)=O	20370_0	Hemiacetal Formation for 5 membered rings	192.063388104
20370_0	C(C(CO)O)(C1(COC(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)(CC(CO)O)O)=O)=O	20372_0	Hemiacetal Formation for 5 membered rings	192.063388104
20372_0	C1(C(O)OCC1(CC(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)(CC(CO)O)O)=O)=O	20374_0	Hemiacetal Formation for 5 membered rings	192.063388104
20374_0	C(C1(C(CO)(CC(CO)O1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(CC(C(CO)=O)O)O)=O	20375_0	Hemiacetal Formation for 5 membered rings	192.063388104
20375_0	C(C1(CO)CC(C(CO)(O1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(CC(C(CO)=O)O)O)=O	20377_0	Hemiacetal Formation for 5 membered rings	192.063388104
20377_0	C(CO)(C1CC(C(O1)O)(CO)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CC(C(CO)=O)(CO)O)O)=O	20379_0	Hemiacetal Formation for 5 membered rings	192.063388104
20379_0	C(C1CC(CO)(C(CO)(O1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CC(C(CO)=O)(CO)O)O)=O	20380_0	Hemiacetal Formation for 5 membered rings	192.063388104
20380_0	C(CO)(C1(CO)CC(C(O1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(C(CO)(CCO)O)=O)O)=O	20381_0	Hemiacetal Formation for 5 membered rings	192.063388104
20381_0	C1(C(C(OC1(CO)CCO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(C(CO)(CCO)O)=O)O)=O	20383_0	Hemiacetal Formation for 5 membered rings	192.063388104
20383_0	C(C(C1(C(CO)(CCO1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(CO)(C(CO)(CC(CO)=O)O)=O	20385_0	Hemiacetal Formation for 5 membered rings	192.063388104
20385_0	C(CO)(C1(COC(CO)(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CO)(CC(C(C=O)O)O)O)=O	20387_0	Hemiacetal Formation for 5 membered rings	192.063388104
20387_0	C(C(C1CC(C(O)O1)(CO)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C)(C(CO)(CC(C=O)=O)O)=O	20389_0	Hemiacetal Formation for 5 membered rings	174.05282342
20389_0	C(C1(CC(C(C)=O)(CO1)O)O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(C)(C(CO)(CC(C=O)=O)O)=O	20390_0	Hemiacetal Formation for 5 membered rings	174.05282342
20390_0	C(C)(C1(CO)CC(C(O1)O)=O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(C(CO)(CC=O)O)(CC=O)=O	20392_0	Hemiacetal Formation for 5 membered rings	174.05282342
20392_0	C(CC(C1(COC(C1)O)O)=O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(C(CO)(CC=O)O)(CC=O)=O	20393_0	Hemiacetal Formation for 5 membered rings	174.05282342
20393_0	C1(C(CO)(CC=O)OC(C1)O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(C(CO)(CC(C(C)=O)=O)O)=O	20395_0	Hemiacetal Formation for 5 membered rings	174.05282342
20395_0	C(C1(COC(C(C)=O)(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(C(CO)(CC(C(C)=O)=O)O)=O	20396_0	Hemiacetal Formation for 5 membered rings	174.05282342
20396_0	C(C1(CO)CC(C(C)(O1)O)=O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C(C(CO)(CC(CC=O)=O)O)=O	20398_0	Hemiacetal Formation for 5 membered rings	174.05282342
20398_0	C(C1(COC(C1)(CC=O)O)O)=O	Hemiacetal Formation for 5 membered rings	174.05282342
C1(C(CO)(O)OC(C(CO)O)C1)=O	20400_0	Hemiacetal Formation for 5 membered rings	192.063388104
20400_0	C(C1(C2(CC(C(CO)O2)O1)O)O)O	Hemiacetal Formation for 5 membered rings	192.063388104
C1(C(CO)(O)OCC(C(C1)O)O)=O	20402_0	Hemiacetal Formation for 5 membered rings	192.063388104
20402_0	C1C2C(CC(C(CO)(O)O1)(O)O2)O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(CCO)(C(C(O)=O)O)O)=O	20403_0	Hemiacetal Formation for 5 membered rings	178.04773804
20403_0	C(C(C1(C(O)OCC1)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	178.04773803999998
C(C(CCO)(C(C(O)=O)O)O)=O	20405_0	Hemiacetal Formation for 5 membered rings	178.04773804
20405_0	C1(C(C(C(O)O1)(CCO)O)O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C(C(C(C=O)(CC=O)O)O)O)=O	20407_0	Hemiacetal Formation for 5 membered rings	190.04773804
20407_0	C(CC1(C(C(C=O)OC1O)O)O)=O	Hemiacetal Formation for 5 membered rings	190.04773804
C(C(C(C(C=O)(CC=O)O)O)O)=O	20409_0	Hemiacetal Formation for 5 membered rings	190.04773804
20409_0	C(C1(C(C(C=O)O)OC(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	190.04773804
C(C(C(C(C=O)(CC=O)O)O)O)=O	20411_0	Hemiacetal Formation for 5 membered rings	190.04773804
20411_0	C(C1(C(C(C(O1)O)O)O)CC=O)=O	Hemiacetal Formation for 5 membered rings	190.04773804
C(C(C(C(C=O)O)O)O)(O)=O	20413_0	Hemiacetal Formation for 5 membered rings	164.032087976
20413_0	C(C1C(C(C(O1)O)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	164.032087976
C(C(C(CO)(C)O)(CC=O)O)=O	20415_0	Hemiacetal Formation for 5 membered rings	176.068473484
20415_0	C(CC1(C(O)OCC1(C)O)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(C(CO)(C)O)(CC=O)O)=O	20417_0	Hemiacetal Formation for 5 membered rings	176.068473484
20417_0	C(C1(CC(O)OC1(CO)C)O)=O	Hemiacetal Formation for 5 membered rings	176.068473484
C(C(C(C)O)(CC=O)O)=O	20419_0	Hemiacetal Formation for 5 membered rings	146.0579088
20419_0	C(C1(C(C)OC(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	146.0579088
C(C(C(C(C(C=O)O)O)O)O)(O)=O	20421_0	Hemiacetal Formation for 5 membered rings	194.04265266000002
20421_0	C(C(C1C(C(C(O)O1)O)O)O)(O)=O	Hemiacetal Formation for 5 membered rings	194.04265266000002
C(C)(C(C(C)O)(CC(C=O)=O)O)=O	20423_0	Hemiacetal Formation for 5 membered rings	188.068473484
20423_0	C(C1(CC(C(C)=O)(C(C)O1)O)O)=O	Hemiacetal Formation for 5 membered rings	188.068473484
C(C)(C(C(C)O)(CC(C=O)=O)O)=O	20424_0	Hemiacetal Formation for 5 membered rings	188.068473484
20424_0	C(C)(C1(C(C)O)CC(C(O1)O)=O)=O	Hemiacetal Formation for 5 membered rings	188.068473484
C(C(C(C)O)(CC=O)O)(CC=O)=O	20426_0	Hemiacetal Formation for 5 membered rings	188.068473484
20426_0	C(CC(C1(C(C)OC(C1)O)O)=O)=O	Hemiacetal Formation for 5 membered rings	188.068473484
C(C(C(C)O)(CC=O)O)(CC=O)=O	20427_0	Hemiacetal Formation for 5 membered rings	188.068473484
20427_0	C1(C(C(C)O)(CC=O)OC(C1)O)=O	Hemiacetal Formation for 5 membered rings	188.068473484
C(C(C(C)O)(CC(C(C)=O)=O)O)=O	20429_0	Hemiacetal Formation for 5 membered rings	188.068473484
20429_0	C(C1(CC(C(C)=O)(O)OC1C)O)=O	Hemiacetal Formation for 5 membered rings	188.068473484
C(C(C(C)O)(CC(C(C)=O)=O)O)=O	20430_0	Hemiacetal Formation for 5 membered rings	188.068473484
20430_0	C(C1(C(C)O)CC(C(C)(O1)O)=O)=O	Hemiacetal Formation for 5 membered rings	188.068473484
C(C(C(C)O)(CC(CC=O)=O)O)=O	20432_0	Hemiacetal Formation for 5 membered rings	188.068473484
20432_0	C(C1(C(C)OC(C1)(CC=O)O)O)=O	Hemiacetal Formation for 5 membered rings	188.068473484
C(C(C(CO)O)(CC(CO)=O)O)=O	20434_0	Hemiacetal Formation for 5 membered rings	192.063388104
20434_0	C(CO)(CC1(C(O)OCC1O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)O)(CC(CO)=O)O)=O	20436_0	Hemiacetal Formation for 5 membered rings	192.063388104
20436_0	C(C1(C(CO)OC(CO)(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)O)(CC=O)O)=O	20437_0	Hemiacetal Formation for 5 membered rings	162.05282342
20437_0	C(CC1(C(O)OCC1O)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C(CO)O)(CC=O)O)=O	20439_0	Hemiacetal Formation for 5 membered rings	162.05282342
20439_0	C(C1(C(CO)OC(C1)O)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(CO)(CC(C(CO)O)=O)O)=O	20441_0	Hemiacetal Formation for 5 membered rings	192.063388104
20441_0	C(C1(COC(C1)(C(CO)O)O)O)=O	Hemiacetal Formation for 5 membered rings	192.063388104
C(C(C(CO)O)OC(CO)=O)=O	20443_0	Hemiacetal Formation for 5 membered rings	178.04773804
20443_0	C(CO)(OC1C(O)OCC1O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C(C(CO)OC(CO)=O)O)=O	20445_0	Hemiacetal Formation for 5 membered rings	178.04773804
20445_0	C(CO)(OC1COC(C1O)O)=O	Hemiacetal Formation for 5 membered rings	178.04773804
C1(C(CO)CC(C1O)=O)=O	20447_0	Hemiacetal Formation for 5 membered rings	144.042258736
20447_0	C1(C(C2(CC1CO2)O)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(C(CO)CC(C1O)=O)=O	20447_1	Hemiacetal Formation for 6 membered rings	144.042258736
20447_1	C1(C(C2(CC1CO2)O)O)=O	Hemiacetal Formation for 6 membered rings	144.042258736
C(C(C)=O)(C(C(CO)O)O)=O	20449_0	Hemiacetal Formation for 5 membered rings	162.05282342
20449_0	C1(C(C)(O)OC(CO)C1O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C)=O)(C(C(CO)O)O)=O	20450_0	Hemiacetal Formation for 5 membered rings	162.05282342
20450_0	C(C)(C1(C(C(CO1)O)O)O)=O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(CO)(CC(C1)=O)O)=O	20452_0	Hemiacetal Formation for 5 membered rings	144.042258736
20452_0	C1(CC2(CC1(CO2)O)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(C(CO)(CC(C1)=O)O)=O	20452_1	Hemiacetal Formation for 6 membered rings	144.042258736
20452_1	C1(CC2(CC1(CO2)O)O)=O	Hemiacetal Formation for 6 membered rings	144.042258736
C1(CC(C(CC=O)O1)O)=O	20453_0	Hemiacetal Formation for 5 membered rings	144.042258736
20453_0	C1(CC2C(CC(O)O2)O1)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(CC1C(C(CO1)=O)O)=O	20454_0	Hemiacetal Formation for 5 membered rings	144.042258736
20454_0	C1(COC2CC(OC12)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(CC(CC(CO)O1)=O)=O	20455_0	Hemiacetal Formation for 5 membered rings	144.042258736
20455_0	C1(CC2(CC(CO2)O1)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(C(COC(CO)C1)=O)=O	20456_0	Hemiacetal Formation for 5 membered rings	144.042258736
20456_0	C1(COC2COC1(C2)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(C(COCC(C1)O)=O)=O	20457_0	Hemiacetal Formation for 5 membered rings	144.042258736
20457_0	C1(C2(COCC(C1)O2)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(C(COCC(C1)=O)O)=O	20458_0	Hemiacetal Formation for 5 membered rings	144.042258736
20458_0	C1(C2COCC(C1)(O2)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(CCOC(C(C1)=O)O)=O	20459_0	Hemiacetal Formation for 5 membered rings	144.042258736
20459_0	C1(C2OCCC(C1)(O2)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(C(CC(O)OCC1)=O)=O	20460_0	Hemiacetal Formation for 5 membered rings	144.042258736
20460_0	C1(C2(CCOC(C1)O2)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C1C(C(C(CO)O1)O)O)=O	20462_0	Hemiacetal Formation for 5 membered rings	162.05282342
20462_0	C1(C2C(C(C(CO)O2)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(CO)OC(CO)C1O)=O	20464_0	Hemiacetal Formation for 5 membered rings	162.05282342
20464_0	C1C2C(C(C(CO)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(CO)(O)OC(CO)C1)=O	20465_0	Hemiacetal Formation for 5 membered rings	162.05282342
20465_0	C1C2CC(C(CO)(O)O2)(O)O1	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(CO)OC(CO)(C1)O)=O	20467_0	Hemiacetal Formation for 5 membered rings	162.05282342
20467_0	C1C2(CC(C(CO)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C1CC(CO1)O)=O)=O	20469_0	Hemiacetal Formation for 5 membered rings	144.042258736
20469_0	C(C1(C2CC(CO2)O1)O)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C1C(CC(C=O)O1)O)=O	20471_0	Hemiacetal Formation for 5 membered rings	144.042258736
20471_0	C(C1C2CC(C(O)O2)O1)=O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C1C(C(C(CO1)O)O)O)=O	20473_0	Hemiacetal Formation for 5 membered rings	162.05282342
20473_0	C1C(C2C(C(C(O)O2)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(COC(CO)(C1)O)O)=O	20475_0	Hemiacetal Formation for 5 membered rings	162.05282342
20475_0	C1C2(CC(C(CO2)O)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(C(CO)(O)OCC1)O)=O	20477_0	Hemiacetal Formation for 5 membered rings	162.05282342
20477_0	C1C2(C(C(CCO2)(O)O1)O)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(CC(C(CO)O)O1)=O)=O	20479_0	Hemiacetal Formation for 5 membered rings	160.037173356
20479_0	C1(C2(CC(C(CO)O2)O1)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C1(CC(C(C(CO)O)O1)=O)=O	20481_0	Hemiacetal Formation for 5 membered rings	160.037173356
20481_0	C1(CC2(C(C(CO2)O)O1)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C1(C(C(C(C(C)=O)O1)O)O)=O	20483_0	Hemiacetal Formation for 5 membered rings	160.037173356
20483_0	C1(C2C(C(C(C)(O2)O)O1)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(CC1C(C(C(O1)=O)O)O)=O	20485_0	Hemiacetal Formation for 5 membered rings	160.037173356
20485_0	C1(C(C2C(CC(O)O2)O1)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C1(CC(C(C(CO)O1)O)=O)=O	20487_0	Hemiacetal Formation for 5 membered rings	160.037173356
20487_0	C1(CC2(C(C(CO2)O1)O)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C1(C(C(CC(CO)O1)=O)O)=O	20489_0	Hemiacetal Formation for 5 membered rings	160.037173356
20489_0	C1(C(C2(CC(CO2)O1)O)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C1(C(CC(C(CO1)O)O)=O)=O	20491_0	Hemiacetal Formation for 5 membered rings	160.037173356
20491_0	C1(C2(CC(C(CO1)O2)O)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C1(C(C(CC(CO1)=O)O)O)=O	20493_0	Hemiacetal Formation for 5 membered rings	160.037173356
20493_0	C1(C2C(CC(CO1)(O2)O)O)=O	Hemiacetal Formation for 5 membered rings	160.037173356
C(C(C(C(C=C)O)O)O)=O	20494_0	Hemiacetal Formation for 5 membered rings	146.0579088
20494_0	C=CC1C(C(C(O1)O)O)O	Hemiacetal Formation for 5 membered rings	146.0579088
C(C1(C=CC(C1O)O)O)=O	20495_0	Hemiacetal Formation for 5 membered rings	144.042258736
20495_0	C1C2(C(OC(C=1)C2O)O)O	Hemiacetal Formation for 5 membered rings	144.042258736
C1OC(C(C=1)=O)C(CO)O	20496_0	Hemiacetal Formation for 5 membered rings	144.042258736
20496_0	C1OC2C(COC2(C=1)O)O	Hemiacetal Formation for 5 membered rings	144.042258736
C1OC(CO)C(C(C=1)=O)O	20497_0	Hemiacetal Formation for 5 membered rings	144.042258736
20497_0	C1OC2COC(C=1)(C2O)O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C1C(C(C(O1)=C)O)O)=O	20498_0	Hemiacetal Formation for 5 membered rings	144.042258736
20498_0	C=C1C2C(C(C(O2)O)O1)O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C(C1C(C=CO1)O)O)=O	20499_0	Hemiacetal Formation for 5 membered rings	144.042258736
20499_0	C1OC2C(C(OC2C=1)O)O	Hemiacetal Formation for 5 membered rings	144.042258736
C(C1C(C(C=CO1)O)O)=O	20500_0	Hemiacetal Formation for 5 membered rings	144.042258736
20500_0	C1OC2C(C(C=1)OC2O)O	Hemiacetal Formation for 5 membered rings	144.042258736
C1(C(O)OC(C(CO)O)C1O)=O	20502_0	Hemiacetal Formation for 5 membered rings	178.04773804
20502_0	C1(C2(C(C(C(CO)O2)O1)O)O)O	Hemiacetal Formation for 5 membered rings	178.04773804
C(C1(C(C(C(CO)O1)O)O)O)=O	20503_0	Hemiacetal Formation for 5 membered rings	178.04773804
20503_0	C1(C2(C(C(C(CO)O2)O1)O)O)O	Hemiacetal Formation for 5 membered rings	178.04773804
C1(COC(C(CO)O)(C1)O)=O	20504_0	Hemiacetal Formation for 5 membered rings	162.05282342
20504_0	C1C2(CC(C(CO)O2)(O)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1CC(C(CO)(O1)O)O)=O	20506_0	Hemiacetal Formation for 5 membered rings	162.05282342
20506_0	C1(C2CC(C(CO)(O)O2)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C(CO)(C1CC(C(O1)O)O)=O	20507_0	Hemiacetal Formation for 5 membered rings	162.05282342
20507_0	C1(C2CC(C(CO)(O)O2)O1)O	Hemiacetal Formation for 5 membered rings	162.05282342
C1(C(CCO)OC(C1O)O)=O	20509_0	Hemiacetal Formation for 5 membered rings	162.05282342
20509_0	C1CC2C(C(C(O)O2)O)(O)O1	Hemiacetal Formation for 5 membered rings	162.05282342
C(C(C1(C(CCO1)O)O)O)=O	20510_0	Hemiacetal Formation for 5 membered rings	162.05282342
20510_0	C1CC2C(C(C(O)O2)O)(O)O1	Hemiacetal Formation for 5 membered rings	162.05282342
C(C1(C(C(C(CO1)O)O)O)O)=O	20512_0	Hemiacetal Formation for 5 membered rings	178.04773804
