Source	Target	Reaction Name	Mass
C(CC(CC(CC(C)O)O)O)=O	15038_0	Elimination2	176.104858992
15038_0	O	Elimination2	18.010564684
15038_0	C(CC(C=CCC(C)O)O)=O	Elimination2	158.094294308
C(CC(CC(CC(C)O)O)O)=O	15039_0	Elimination2	176.104858992
15039_0	O	Elimination2	18.010564684
15039_0	C(CC(CC=CC(C)O)O)=O	Elimination2	158.094294308
C(CC(CC(CC(C)O)O)O)=O	15040_0	Elimination2	176.104858992
15040_0	O	Elimination2	18.010564684
15040_0	C(CC(CC(C=CC)O)O)=O	Elimination2	158.094294308
C(CC(CC(CC(C)O)O)O)=O	15041_0	Elimination2	176.104858992
15041_0	O	Elimination2	18.010564684
15041_0	C(CC(CC(CC=C)O)O)=O	Elimination2	158.094294308
C(C(C(CC(C)O)O)C(C=O)O)=O	15043_0	Elimination2	190.084123548
15043_0	O	Elimination2	18.010564684
15043_0	C(C=C(C=O)C(CC(C)O)O)=O	Elimination2	172.073558864
C(C(C(CC(C)O)O)C(C=O)O)=O	15045_0	Elimination2	190.084123548
15045_0	O	Elimination2	18.010564684
15045_0	C(C(C(C=O)=CCC(C)O)O)=O	Elimination2	172.073558864
C(C(C(CC(C)O)O)C(C=O)O)=O	15046_0	Elimination2	190.084123548
15046_0	O	Elimination2	18.010564684
15046_0	C(C(C=CC(C)O)C(C=O)O)=O	Elimination2	172.073558864
C(C(C(CC(C)O)O)C(C=O)O)=O	15047_0	Elimination2	190.084123548
15047_0	O	Elimination2	18.010564684
15047_0	C(C(C(C=O)C(C=CC)O)O)=O	Elimination2	172.073558864
C(C(C(CC(C)O)O)C(C=O)O)=O	15048_0	Elimination2	190.084123548
15048_0	O	Elimination2	18.010564684
15048_0	C(C(C(CC=C)O)C(C=O)O)=O	Elimination2	172.073558864
C(C(CO)C(CC(C)O)O)=O	15050_0	Elimination2	162.089208928
15050_0	O	Elimination2	18.010564684
15050_0	C=C(C=O)C(CC(C)O)O	Elimination2	144.078644244
C(C(CO)C(CC(C)O)O)=O	15052_0	Elimination2	162.089208928
15052_0	O	Elimination2	18.010564684
15052_0	C(CC(C)O)=C(C=O)CO	Elimination2	144.078644244
C(C(CO)C(CC(C)O)O)=O	15053_0	Elimination2	162.089208928
15053_0	O	Elimination2	18.010564684
15053_0	C(C(C=CC(C)O)CO)=O	Elimination2	144.078644244
C(C(CO)C(CC(C)O)O)=O	15054_0	Elimination2	162.089208928
15054_0	O	Elimination2	18.010564684
15054_0	C(C(CO)C(C=CC)O)=O	Elimination2	144.078644244
C(C(CO)C(CC(C)O)O)=O	15055_0	Elimination2	162.089208928
15055_0	O	Elimination2	18.010564684
15055_0	C(C(CO)C(CC=C)O)=O	Elimination2	144.078644244
C(C(CO)C(C(CO)C(C)O)O)=O	15057_0	Elimination2	192.099773612
15057_0	O	Elimination2	18.010564684
15057_0	C=C(C=O)C(C(CO)C(C)O)O	Elimination2	174.089208928
C(C(CO)C(C(CO)C(C)O)O)=O	15059_0	Elimination2	192.099773612
15059_0	O	Elimination2	18.010564684
15059_0	C(C(CO)C(C)O)=C(C=O)CO	Elimination2	174.089208928
C(C(CO)C(C(CO)C(C)O)O)=O	15060_0	Elimination2	192.099773612
15060_0	O	Elimination2	18.010564684
15060_0	C(C(CO)C(C(C(C)O)=C)O)=O	Elimination2	174.089208928
C(C(CO)C(C(CO)C(C)O)O)=O	15062_0	Elimination2	192.099773612
15062_0	O	Elimination2	18.010564684
15062_0	C(C(C=C(CO)C(C)O)CO)=O	Elimination2	174.089208928
C(C(CO)C(C(CO)C(C)O)O)=O	15063_0	Elimination2	192.099773612
15063_0	O	Elimination2	18.010564684
15063_0	C(C(CO)C(C(CO)=CC)O)=O	Elimination2	174.089208928
C(C(CO)C(C(CO)C(C)O)O)=O	15064_0	Elimination2	192.099773612
15064_0	O	Elimination2	18.010564684
15064_0	C(C(CO)C(C(C=C)CO)O)=O	Elimination2	174.089208928
C(C(C=C)C(C(CO)C(C)O)O)=O	15066_0	Elimination2	188.104858992
15066_0	O	Elimination2	18.010564684
15066_0	C(C(CO)C(C)O)=C(C=O)C=C	Elimination2	170.094294308
C(C(C=C)C(C(CO)C(C)O)O)=O	15067_0	Elimination2	188.104858992
15067_0	O	Elimination2	18.010564684
15067_0	C(C(C=C)C(C(C(C)O)=C)O)=O	Elimination2	170.094294308
C(C(C=C)C(C(CO)C(C)O)O)=O	15069_0	Elimination2	188.104858992
15069_0	O	Elimination2	18.010564684
15069_0	C(C(C=C)C=C(CO)C(C)O)=O	Elimination2	170.094294308
C(C(C=C)C(C(CO)C(C)O)O)=O	15070_0	Elimination2	188.104858992
15070_0	O	Elimination2	18.010564684
15070_0	C(C(C=C)C(C(CO)=CC)O)=O	Elimination2	170.094294308
C(C(C=C)C(C(CO)C(C)O)O)=O	15071_0	Elimination2	188.104858992
15071_0	O	Elimination2	18.010564684
15071_0	C(C(C=C)C(C(C=C)CO)O)=O	Elimination2	170.094294308
C(CC(C(CO)C(C)O)O)=O	15073_0	Elimination2	162.089208928
15073_0	O	Elimination2	18.010564684
15073_0	C(C(CO)C(C)O)=CC=O	Elimination2	144.078644244
C(CC(C(CO)C(C)O)O)=O	15074_0	Elimination2	162.089208928
15074_0	O	Elimination2	18.010564684
15074_0	C(CC(C(C(C)O)=C)O)=O	Elimination2	144.078644244
C(CC(C(CO)C(C)O)O)=O	15076_0	Elimination2	162.089208928
15076_0	O	Elimination2	18.010564684
15076_0	C(CC=C(CO)C(C)O)=O	Elimination2	144.078644244
C(CC(C(CO)C(C)O)O)=O	15077_0	Elimination2	162.089208928
15077_0	O	Elimination2	18.010564684
15077_0	C(CC(C(CO)=CC)O)=O	Elimination2	144.078644244
C(CC(C(CO)C(C)O)O)=O	15078_0	Elimination2	162.089208928
15078_0	O	Elimination2	18.010564684
15078_0	C(CC(C(C=C)CO)O)=O	Elimination2	144.078644244
C(CC(C(C(C)O)C(C)O)O)=O	15080_0	Elimination2	176.104858992
15080_0	O	Elimination2	18.010564684
15080_0	C(C(C(C)O)C(C)O)=CC=O	Elimination2	158.094294308
C(CC(C(C(C)O)C(C)O)O)=O	15081_0	Elimination2	176.104858992
15081_0	O	Elimination2	18.010564684
15081_0	C(CC(C(C=C)C(C)O)O)=O	Elimination2	158.094294308
C(CC(C(C(C)O)C(C)O)O)=O	15082_0	Elimination2	176.104858992
15082_0	O	Elimination2	18.010564684
15082_0	C(CC(C(C(C)O)=CC)O)=O	Elimination2	158.094294308
C(CC(C(C(C)O)C(C)O)O)=O	15084_0	Elimination2	176.104858992
15084_0	O	Elimination2	18.010564684
15084_0	C(CC=C(C(C)O)C(C)O)=O	Elimination2	158.094294308
C(C(C(CC=O)O)C(C)O)(O)=O	15086_0	Elimination2	176.068473484
15086_0	O	Elimination2	18.010564684
15086_0	C(C(C=CC=O)C(C)O)(O)=O	Elimination2	158.0579088
C(C(C(CC=O)O)C(C)O)(O)=O	15088_0	Elimination2	176.068473484
15088_0	O	Elimination2	18.010564684
15088_0	C(CC=C(C(O)=O)C(C)O)=O	Elimination2	158.0579088
C(C(C(CC=O)O)C(C)O)(O)=O	15089_0	Elimination2	176.068473484
15089_0	O	Elimination2	18.010564684
15089_0	C(CC(C(C(O)=O)=CC)O)=O	Elimination2	158.0579088
C(C(C(CC=O)O)C(C)O)(O)=O	15090_0	Elimination2	176.068473484
15090_0	O	Elimination2	18.010564684
15090_0	C(C(C=C)C(CC=O)O)(O)=O	Elimination2	158.0579088
C(CC(CC(CC=O)O)O)(O)=O	15092_0	Elimination2	176.068473484
15092_0	O	Elimination2	18.010564684
15092_0	C(CC(CC=CC=O)O)(O)=O	Elimination2	158.0579088
C(CC(CC(CC=O)O)O)(O)=O	15094_0	Elimination2	176.068473484
15094_0	O	Elimination2	18.010564684
15094_0	C(CC=CC(CC(O)=O)O)=O	Elimination2	158.0579088
C(CC(CC(CC=O)O)O)(O)=O	15095_0	Elimination2	176.068473484
15095_0	O	Elimination2	18.010564684
15095_0	C(CC=CC(CC=O)O)(O)=O	Elimination2	158.0579088
C(CC(CC(CC=O)O)O)(O)=O	15096_0	Elimination2	176.068473484
15096_0	O	Elimination2	18.010564684
15096_0	C(CC(CC=CC(O)=O)O)=O	Elimination2	158.0579088
C(CC(C(C=O)C(C=O)O)O)(O)=O	15098_0	Elimination2	190.04773804
15098_0	O	Elimination2	18.010564684
15098_0	C(CC(C(C=O)=CC=O)O)(O)=O	Elimination2	172.037173356
C(CC(C(C=O)C(C=O)O)O)(O)=O	15100_0	Elimination2	190.04773804
15100_0	O	Elimination2	18.010564684
15100_0	C(CC=C(C=O)C(C=O)O)(O)=O	Elimination2	172.037173356
C(CC(C(C=O)C(C=O)O)O)(O)=O	15101_0	Elimination2	190.04773804
15101_0	O	Elimination2	18.010564684
15101_0	C(C(C=CC(O)=O)C(C=O)O)=O	Elimination2	172.037173356
C(C(CO)C(CC(O)=O)O)=O	15103_0	Elimination2	162.05282342
15103_0	O	Elimination2	18.010564684
15103_0	C(CC(C(C=O)=C)O)(O)=O	Elimination2	144.042258736
C(C(CO)C(CC(O)=O)O)=O	15105_0	Elimination2	162.05282342
15105_0	O	Elimination2	18.010564684
15105_0	C(CC=C(C=O)CO)(O)=O	Elimination2	144.042258736
C(C(CO)C(CC(O)=O)O)=O	15106_0	Elimination2	162.05282342
15106_0	O	Elimination2	18.010564684
15106_0	C(C(C=CC(O)=O)CO)=O	Elimination2	144.042258736
C(C(CO)C(C(C=O)CO)O)(O)=O	15108_0	Elimination2	192.063388104
15108_0	O	Elimination2	18.010564684
15108_0	C(C(CO)C(C(C=O)=C)O)(O)=O	Elimination2	174.05282342
C(C(CO)C(C(C=O)CO)O)(O)=O	15110_0	Elimination2	192.063388104
15110_0	O	Elimination2	18.010564684
15110_0	C(C(C=C(C=O)CO)CO)(O)=O	Elimination2	174.05282342
C(C(CO)C(C(C=O)CO)O)(O)=O	15111_0	Elimination2	192.063388104
15111_0	O	Elimination2	18.010564684
15111_0	C(C(CO)C(C(C(O)=O)=C)O)=O	Elimination2	174.05282342
C(C(CO)C(C(C=O)CO)O)(O)=O	15113_0	Elimination2	192.063388104
15113_0	O	Elimination2	18.010564684
15113_0	C(C(C=C(C(O)=O)CO)CO)=O	Elimination2	174.05282342
C(C(C=C)C(C(C(O)=O)CO)O)=O	15115_0	Elimination2	188.068473484
15115_0	O	Elimination2	18.010564684
15115_0	C(C(C=C(C=O)C=C)CO)(O)=O	Elimination2	170.0579088
C(C(C=C)C(C(C(O)=O)CO)O)=O	15116_0	Elimination2	188.068473484
15116_0	O	Elimination2	18.010564684
15116_0	C(C(C=C)C(C(C(O)=O)=C)O)=O	Elimination2	170.0579088
C(C(C=C)C(C(C(O)=O)CO)O)=O	15118_0	Elimination2	188.068473484
15118_0	O	Elimination2	18.010564684
15118_0	C(C(C=C)C=C(C(O)=O)CO)=O	Elimination2	170.0579088
C(C(CO)C(CC=O)O)(O)=O	15120_0	Elimination2	162.05282342
15120_0	O	Elimination2	18.010564684
15120_0	C(C(C=CC=O)CO)(O)=O	Elimination2	144.042258736
C(C(CO)C(CC=O)O)(O)=O	15121_0	Elimination2	162.05282342
15121_0	O	Elimination2	18.010564684
15121_0	C(CC(C(C(O)=O)=C)O)=O	Elimination2	144.042258736
C(C(CO)C(CC=O)O)(O)=O	15123_0	Elimination2	162.05282342
15123_0	O	Elimination2	18.010564684
15123_0	C(CC=C(C(O)=O)CO)=O	Elimination2	144.042258736
C(C(C(O)=O)C(CC=O)O)(O)=O	15125_0	Elimination2	176.032087976
15125_0	O	Elimination2	18.010564684
15125_0	C(C(C(O)=O)C=CC=O)(O)=O	Elimination2	158.021523292
C(C(C(O)=O)C(CC=O)O)(O)=O	15127_0	Elimination2	176.032087976
15127_0	O	Elimination2	18.010564684
15127_0	C(CC=C(C(O)=O)C(O)=O)=O	Elimination2	158.021523292
C(CC(CC(C(CO)=O)O)O)=O	15129_0	Elimination2	176.068473484
15129_0	O	Elimination2	18.010564684
15129_0	C(CO)(C(CC=CC=O)O)=O	Elimination2	158.0579088
C(CC(CC(C(CO)=O)O)O)=O	15131_0	Elimination2	176.068473484
15131_0	O	Elimination2	18.010564684
15131_0	C(CC=CC(C(CO)=O)O)=O	Elimination2	158.0579088
C(CC(CC(C(CO)=O)O)O)=O	15132_0	Elimination2	176.068473484
15132_0	O	Elimination2	18.010564684
15132_0	C(CC(C=CC(CO)=O)O)=O	Elimination2	158.0579088
C(CC(C(CO)(CC=O)O)O)=O	15133_0	Elimination2	176.068473484
15133_0	O	Elimination2	18.010564684
15133_0	C(CC(C(CO)=CC=O)O)=O	Elimination2	158.0579088
C(CC(C(CO)(CC=O)O)O)=O	15134_0	Elimination2	176.068473484
15134_0	O	Elimination2	18.010564684
15134_0	C(CC(C=CC=O)(CO)O)=O	Elimination2	158.0579088
C(C(C(C=O)C(C(CO)=O)O)O)=O	15136_0	Elimination2	190.04773804
15136_0	O	Elimination2	18.010564684
15136_0	C(CO)(C(C(C=O)=CC=O)O)=O	Elimination2	172.037173356
C(C(C(C=O)C(C(CO)=O)O)O)=O	15138_0	Elimination2	190.04773804
15138_0	O	Elimination2	18.010564684
15138_0	C(C(C(C=O)=CC(CO)=O)O)=O	Elimination2	172.037173356
C(C(CO)C(C(CO)=O)O)=O	15140_0	Elimination2	162.05282342
15140_0	O	Elimination2	18.010564684
15140_0	C(CO)(C(C(C=O)=C)O)=O	Elimination2	144.042258736
C(C(CO)C(C(CO)=O)O)=O	15142_0	Elimination2	162.05282342
15142_0	O	Elimination2	18.010564684
15142_0	C(C(CO)=CC(CO)=O)=O	Elimination2	144.042258736
C(C(C(C(C(CC=O)O)=O)O)O)=O	15143_0	Elimination2	190.04773804
15143_0	O	Elimination2	18.010564684
15143_0	C(C(C(C(C=CC=O)=O)O)O)=O	Elimination2	172.037173356
C(CC(C(C(C(C)O)O)=O)O)=O	15144_0	Elimination2	176.068473484
15144_0	O	Elimination2	18.010564684
15144_0	C(CC(C(C(C=C)O)=O)O)=O	Elimination2	158.0579088
C(CC(C(C(C(C)O)O)=O)O)=O	15145_0	Elimination2	176.068473484
15145_0	O	Elimination2	18.010564684
15145_0	C(C=CC(C(C(C)O)O)=O)=O	Elimination2	158.0579088
C(C(C(C(CC=O)O)=O)O)(O)=O	15146_0	Elimination2	176.032087976
15146_0	O	Elimination2	18.010564684
15146_0	C(C(C(C=CC=O)=O)O)(O)=O	Elimination2	158.021523292
C(CC(C(C(CO)O)=O)O)=O	15147_0	Elimination2	162.05282342
15147_0	O	Elimination2	18.010564684
15147_0	C(C=CC(C(CO)O)=O)=O	Elimination2	144.042258736
C(C(CO)(CC(CC=O)O)O)=O	15149_0	Elimination2	176.068473484
15149_0	O	Elimination2	18.010564684
15149_0	C(C(CO)(CC=CC=O)O)=O	Elimination2	158.0579088
C(C(CO)(CC(CC=O)O)O)=O	15151_0	Elimination2	176.068473484
15151_0	O	Elimination2	18.010564684
15151_0	C(C(C=CCC=O)(CO)O)=O	Elimination2	158.0579088
C(C(CO)(CC(CC=O)O)O)=O	15152_0	Elimination2	176.068473484
15152_0	O	Elimination2	18.010564684
15152_0	C(CC(C=C(C=O)CO)O)=O	Elimination2	158.0579088
C(C(C(C=O)C(C=O)(CO)O)O)=O	15154_0	Elimination2	190.04773804
15154_0	O	Elimination2	18.010564684
15154_0	C(C(C(C=O)=CC=O)(CO)O)=O	Elimination2	172.037173356
C(C(C(C=O)C(C=O)(CO)O)O)=O	15156_0	Elimination2	190.04773804
15156_0	O	Elimination2	18.010564684
15156_0	C(C(C(C=O)=C(C=O)CO)O)=O	Elimination2	172.037173356
C(C(CO)C(C=O)(CO)O)=O	15158_0	Elimination2	162.05282342
15158_0	O	Elimination2	18.010564684
15158_0	C(C(C(C=O)=C)(CO)O)=O	Elimination2	144.042258736
C(C(CO)C(C=O)(CO)O)=O	15160_0	Elimination2	162.05282342
15160_0	O	Elimination2	18.010564684
15160_0	C(C(CO)=C(C=O)CO)=O	Elimination2	144.042258736
C(C(CO)C(C(C(CO)O)=O)O)=O	15162_0	Elimination2	192.063388104
15162_0	O	Elimination2	18.010564684
15162_0	C(C(CO)O)(C(C(C=O)=C)O)=O	Elimination2	174.05282342
C(C(CO)C(C(C(CO)O)=O)O)=O	15164_0	Elimination2	192.063388104
15164_0	O	Elimination2	18.010564684
15164_0	C(C=C(C=O)CO)(C(CO)O)=O	Elimination2	174.05282342
C(C(C=C)C(C(C(CO)O)=O)O)=O	15166_0	Elimination2	188.068473484
15166_0	O	Elimination2	18.010564684
15166_0	C=CC(C=O)=CC(C(CO)O)=O	Elimination2	170.0579088
C(C(CO)C(C=O)(C(CO)O)O)=O	15168_0	Elimination2	192.063388104
15168_0	O	Elimination2	18.010564684
15168_0	C(C(C(C=O)=C)(C(CO)O)O)=O	Elimination2	174.05282342
C(C(CO)C(C=O)(C(CO)O)O)=O	15170_0	Elimination2	192.063388104
15170_0	O	Elimination2	18.010564684
15170_0	C(C(C(CO)O)=C(C=O)CO)=O	Elimination2	174.05282342
C(C(C=C)C(C=O)(C(CO)O)O)=O	15172_0	Elimination2	188.068473484
15172_0	O	Elimination2	18.010564684
15172_0	C=CC(C=O)=C(C=O)C(CO)O	Elimination2	170.0579088
C(C(C(CO)O)(CC=O)O)=O	15174_0	Elimination2	162.05282342
15174_0	O	Elimination2	18.010564684
15174_0	C(C=C(C=O)C(CO)O)=O	Elimination2	144.042258736
C(C(C(C(C)O)O)(CC=O)O)=O	15176_0	Elimination2	176.068473484
15176_0	O	Elimination2	18.010564684
15176_0	C(C=C(C=O)C(C(C)O)O)=O	Elimination2	158.0579088
C(C(C(C(C)O)O)(CC=O)O)=O	15177_0	Elimination2	176.068473484
15177_0	O	Elimination2	18.010564684
15177_0	C(CC(C=O)(C(C=C)O)O)=O	Elimination2	158.0579088
C(C(C(C=O)(CC=O)O)O)(O)=O	15179_0	Elimination2	176.032087976
15179_0	O	Elimination2	18.010564684
15179_0	C(C(C(C=O)=CC=O)O)(O)=O	Elimination2	158.021523292
C(C(CO)C(CCO)O)=O	15181_0	Elimination2	148.073558864
15181_0	O	Elimination2	18.010564684
15181_0	C=C(C=O)C(CCO)O	Elimination2	130.06299418
C(C(CO)C(CCO)O)=O	15183_0	Elimination2	148.073558864
15183_0	O	Elimination2	18.010564684
15183_0	C(CCO)=C(C=O)CO	Elimination2	130.06299418
C(C(CO)C(CCO)O)=O	15185_0	Elimination2	148.073558864
15185_0	O	Elimination2	18.010564684
15185_0	C(C(C=CCO)CO)=O	Elimination2	130.06299418
C(C(CO)C(CCO)O)=O	15186_0	Elimination2	148.073558864
15186_0	O	Elimination2	18.010564684
15186_0	C(C(CO)C(C=C)O)=O	Elimination2	130.06299418
C(C(C(CO)C(CCO)O)=O)(O)=O	15188_0	Elimination2	192.063388104
15188_0	O	Elimination2	18.010564684
15188_0	C=C(C(C(O)=O)=O)C(CCO)O	Elimination2	174.05282342
C(C(C(CO)C(CCO)O)=O)(O)=O	15190_0	Elimination2	192.063388104
15190_0	O	Elimination2	18.010564684
15190_0	C(CCO)=C(C(C(O)=O)=O)CO	Elimination2	174.05282342
C(C(C(CO)C(CCO)O)=O)(O)=O	15192_0	Elimination2	192.063388104
15192_0	O	Elimination2	18.010564684
15192_0	C(C(C(C(O)=O)=O)CO)=CCO	Elimination2	174.05282342
C(C(C(CO)C(CCO)O)=O)(O)=O	15193_0	Elimination2	192.063388104
15193_0	O	Elimination2	18.010564684
15193_0	C=CC(C(C(C(O)=O)=O)CO)O	Elimination2	174.05282342
C(C(C(C(C)=O)=O)C(CCO)O)=O	15195_0	Elimination2	188.068473484
15195_0	O	Elimination2	18.010564684
15195_0	C(CCO)=C(C=O)C(C(C)=O)=O	Elimination2	170.0579088
C(C(C(C(C)=O)=O)C(CCO)O)=O	15197_0	Elimination2	188.068473484
15197_0	O	Elimination2	18.010564684
15197_0	C(C(C=CCO)C(C(C)=O)=O)=O	Elimination2	170.0579088
C(C(C(C(C)=O)=O)C(CCO)O)=O	15198_0	Elimination2	188.068473484
15198_0	O	Elimination2	18.010564684
15198_0	C(C(C(C(C)=O)=O)C(C=C)O)=O	Elimination2	170.0579088
C(CC(C(CC(CCO)O)=O)=O)=O	15200_0	Elimination2	188.068473484
15200_0	O	Elimination2	18.010564684
15200_0	C(CC(C(C=CCCO)=O)=O)=O	Elimination2	170.0579088
C(CC(C(CC(CCO)O)=O)=O)=O	15202_0	Elimination2	188.068473484
15202_0	O	Elimination2	18.010564684
15202_0	C(CC(C(CC=CCO)=O)=O)=O	Elimination2	170.0579088
C(CC(C(CC(CCO)O)=O)=O)=O	15203_0	Elimination2	188.068473484
15203_0	O	Elimination2	18.010564684
15203_0	C(CC(C(CC(C=C)O)=O)=O)=O	Elimination2	170.0579088
C(CO)(C(C(CCO)O)O)=O	15205_0	Elimination2	164.068473484
15205_0	O	Elimination2	18.010564684
15205_0	C(CO)(C(C=CCO)O)=O	Elimination2	146.0579088
C(CO)(C(C(CCO)O)O)=O	15206_0	Elimination2	164.068473484
15206_0	O	Elimination2	18.010564684
15206_0	C(CO)(C(C(C=C)O)O)=O	Elimination2	146.0579088
C(C(C(C(CCO)O)O)=O)(O)=O	15208_0	Elimination2	178.04773804
15208_0	O	Elimination2	18.010564684
15208_0	C(C(C(C(O)=O)=O)O)=CCO	Elimination2	160.037173356
C(C(C(C(CCO)O)O)=O)(O)=O	15209_0	Elimination2	178.04773804
15209_0	O	Elimination2	18.010564684
15209_0	C=CC(C(C(C(O)=O)=O)O)O	Elimination2	160.037173356
C(C(C=C)C(CCO)O)=O	15211_0	Elimination2	144.078644244
15211_0	O	Elimination2	18.010564684
15211_0	C(CCO)=C(C=O)C=C	Elimination2	126.06807956
C(C(C=C)C(CCO)O)=O	15213_0	Elimination2	144.078644244
15213_0	O	Elimination2	18.010564684
15213_0	C(C(C=C)C=CCO)=O	Elimination2	126.06807956
C(C(C=C)C(CCO)O)=O	15214_0	Elimination2	144.078644244
15214_0	O	Elimination2	18.010564684
15214_0	C(C(C=C)C(C=C)O)=O	Elimination2	126.06807956
C=CC(C(C(O)=O)=O)C(CCO)O	15216_0	Elimination2	188.068473484
15216_0	O	Elimination2	18.010564684
15216_0	C(CCO)=C(C=C)C(C(O)=O)=O	Elimination2	170.0579088
C=CC(C(C(O)=O)=O)C(CCO)O	15218_0	Elimination2	188.068473484
15218_0	O	Elimination2	18.010564684
15218_0	C=CC(C=CCO)C(C(O)=O)=O	Elimination2	170.0579088
C=CC(C(C(O)=O)=O)C(CCO)O	15219_0	Elimination2	188.068473484
15219_0	O	Elimination2	18.010564684
15219_0	C=CC(C(C(O)=O)=O)C(C=C)O	Elimination2	170.0579088
C(C(C(C(O)=O)=C)C(CCO)O)=O	15221_0	Elimination2	188.068473484
15221_0	O	Elimination2	18.010564684
15221_0	C=C(C(O)=O)C(C=O)=CCCO	Elimination2	170.0579088
C(C(C(C(O)=O)=C)C(CCO)O)=O	15223_0	Elimination2	188.068473484
15223_0	O	Elimination2	18.010564684
15223_0	C(C(C=CCO)C(C(O)=O)=C)=O	Elimination2	170.0579088
C(C(C(C(O)=O)=C)C(CCO)O)=O	15224_0	Elimination2	188.068473484
15224_0	O	Elimination2	18.010564684
15224_0	C(C(C(C(O)=O)=C)C(C=C)O)=O	Elimination2	170.0579088
C1(C(C(C(C)O1)C(CCO)O)=O)=O	15226_0	Elimination2	188.068473484
15226_0	O	Elimination2	18.010564684
15226_0	C(CCO)=C1C(C(OC1C)=O)=O	Elimination2	170.0579088
C1(C(C(C(C)O1)C(CCO)O)=O)=O	15228_0	Elimination2	188.068473484
15228_0	O	Elimination2	18.010564684
15228_0	C(C1C(C(OC1C)=O)=O)=CCO	Elimination2	170.0579088
C1(C(C(C(C)O1)C(CCO)O)=O)=O	15229_0	Elimination2	188.068473484
15229_0	O	Elimination2	18.010564684
15229_0	C=CC(C1C(C(OC1C)=O)=O)O	Elimination2	170.0579088
C1(C(C(C(O1)=O)=O)C(CCO)O)=O	15231_0	Elimination2	188.032087976
15231_0	O	Elimination2	18.010564684
15231_0	C(CCO)=C1C(OC(C1=O)=O)=O	Elimination2	170.021523292
C1(C(C(C(O1)=O)=O)C(CCO)O)=O	15233_0	Elimination2	188.032087976
15233_0	O	Elimination2	18.010564684
15233_0	C1(C(C=CCO)C(C(O1)=O)=O)=O	Elimination2	170.021523292
C1(C(C(C(O1)=O)=O)C(CCO)O)=O	15234_0	Elimination2	188.032087976
15234_0	O	Elimination2	18.010564684
15234_0	C1(C(C(C(O1)=O)=O)C(C=C)O)=O	Elimination2	170.021523292
C(CC(CCO)O)=O	15236_0	Elimination2	118.06299418
15236_0	O	Elimination2	18.010564684
15236_0	C(CCO)=CC=O	Elimination2	100.052429496
C(CC(CCO)O)=O	15238_0	Elimination2	118.06299418
15238_0	O	Elimination2	18.010564684
15238_0	C(CC=CCO)=O	Elimination2	100.052429496
C(CC(CCO)O)=O	15239_0	Elimination2	118.06299418
15239_0	O	Elimination2	18.010564684
15239_0	C(CC(C=C)O)=O	Elimination2	100.052429496
C(C(C(C)O)C(CCO)O)=O	15241_0	Elimination2	162.089208928
15241_0	O	Elimination2	18.010564684
15241_0	C(C)=C(C=O)C(CCO)O	Elimination2	144.078644244
C(C(C(C)O)C(CCO)O)=O	15243_0	Elimination2	162.089208928
15243_0	O	Elimination2	18.010564684
15243_0	C(CCO)=C(C=O)C(C)O	Elimination2	144.078644244
C(C(C(C)O)C(CCO)O)=O	15244_0	Elimination2	162.089208928
15244_0	O	Elimination2	18.010564684
15244_0	C(C(C=C)C(CCO)O)=O	Elimination2	144.078644244
C(C(C(C)O)C(CCO)O)=O	15246_0	Elimination2	162.089208928
15246_0	O	Elimination2	18.010564684
15246_0	C(C(C=CCO)C(C)O)=O	Elimination2	144.078644244
C(C(C(C)O)C(CCO)O)=O	15247_0	Elimination2	162.089208928
15247_0	O	Elimination2	18.010564684
15247_0	C(C(C(C)O)C(C=C)O)=O	Elimination2	144.078644244
C(C(C=O)C(CCO)O)(O)=O	15249_0	Elimination2	162.05282342
15249_0	O	Elimination2	18.010564684
15249_0	C(CCO)=C(C(O)=O)C=O	Elimination2	144.042258736
C(C(C=O)C(CCO)O)(O)=O	15251_0	Elimination2	162.05282342
15251_0	O	Elimination2	18.010564684
15251_0	C(C(C=O)C=CCO)(O)=O	Elimination2	144.042258736
C(C(C=O)C(CCO)O)(O)=O	15252_0	Elimination2	162.05282342
15252_0	O	Elimination2	18.010564684
15252_0	C(C(C=O)C(C=C)O)(O)=O	Elimination2	144.042258736
C(C(C(C(CCO)O)O)=O)=O	15254_0	Elimination2	162.05282342
15254_0	O	Elimination2	18.010564684
15254_0	C(C(C(C=O)=O)O)=CCO	Elimination2	144.042258736
C(C(C(C(CCO)O)O)=O)=O	15255_0	Elimination2	162.05282342
15255_0	O	Elimination2	18.010564684
15255_0	C=CC(C(C(C=O)=O)O)O	Elimination2	144.042258736
C(C(CC(CCO)O)=O)(O)=O	15257_0	Elimination2	162.05282342
15257_0	O	Elimination2	18.010564684
15257_0	C(CCO)=CC(C(O)=O)=O	Elimination2	144.042258736
C(C(CC(CCO)O)=O)(O)=O	15259_0	Elimination2	162.05282342
15259_0	O	Elimination2	18.010564684
15259_0	C(CC(C(O)=O)=O)=CCO	Elimination2	144.042258736
C(C(CC(CCO)O)=O)(O)=O	15260_0	Elimination2	162.05282342
15260_0	O	Elimination2	18.010564684
15260_0	C=CC(CC(C(O)=O)=O)O	Elimination2	144.042258736
C(C(CO)C(C(O)=O)(CCO)O)=O	15262_0	Elimination2	192.063388104
15262_0	O	Elimination2	18.010564684
15262_0	C(C(C(C(O)=O)=CCO)CO)=O	Elimination2	174.05282342
